ID,CIPFAMILY,CIPCode,ACTIONCODE,ReportUnder,CIPTITLE,CIPDESCR,AuditChangeUserName,AuditChangeDate
2410,51,51.22,,,Public Health.,Instructional content for this group of programs is defined in codes 51.2201 - 51.2299.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2411,51,51.2201,,,"Public Health, General (MPH, DPH).","A program that generally prepares individuals to plan, manage, and evaluate public health care services and to function as public health officers.  Includes instruction in epidemiology, biostatistics, public health principles, preventive medicine, health policy and regulations, health care services and related administrative functions, public health law enforcement, health economics and budgeting, public communications, and professional standards and ethics.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2412,51,-----,,51.0504,Dental Public Health and Education.,(Report under 51.0504),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2413,51,51.2202,,,Environmental Health.,"A program that focuses on the application of environmental sciences, public health, the biomedical sciences, and environmental toxicology to the study of environmental factors affecting human health and related ecological issues, and prepares individuals to function as professional environmental health specialists.  Includes instruction in epidemiology, biostatistics, toxicology, public policy analysis, public management, risk assessment, communications, environmental law and applications such as air quality, food protection, radiation protection, solid and hazardous waste management, water quality, noise abatement, housing quality, and environmental control of reacreational areas.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2414,51,51.2203,M,,Epidemiology.,"(Moved, Report under 26.1309)",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2415,51,51.2204,D,,Health and Medical Biostatistics.,"(Deleted, Report under 26.1102)",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2416,51,51.2205,,,Health/Medical  Physics.,"A program that focuses on the application of physics, nuclear science, and engineering physics to diagnostic, treatment, and therapeutic processes and public health protection.  Includes instruction in radiation biophysics, biophysics, health effects of natural and artificially induced radiation, hazard evaluation, environmental radioactivity, nuclear physics, engineering physics, radiobiology, medical radiology, calibration and dosage theory, computer applications and medical informatics, and specific research problems.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2417,51,51.2206,,,Occupational Health and Industrial Hygiene.,"A program that prepares public health specialists to monitor and evaluate health and related safety standards in industrial, commercial, and government workplaces and facilities.  Includes instruction in occupational health and safety standards and regulations; health-related aspects of various occupations and work environments; health hazard testing and evaluation; test equipment operation and maintenance; industrial toxicology; worker health and safety education; and the analysis and testing of job-related equipment, behavior practices, and protective devices and procedures.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2418,51,51.2207,,,Public Health Education and Promotion.,"A program that focuses on  the application of educational and communications principles and methods to the promotion of preventive health measures and the education of targeted populations on health issues, and prepares individuals to function as public health educators and health promotion specialists.  Includes instruction in human development; health issues across the life span; population-specific health issues; principles and methods of public health education; administration of health education campaigns and programs; evaluation methods; public communications; and applications to specific public health subjects and issues.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2419,51,51.2208,N,,Community Health and Preventive Medicine.,"(NEW)  A program that prepares public health specialists to plan and manage health services in local community settings, including the coordination of related support services, government agencies, and private resources.  Includes instruction in public health, community health services and delivery, health behavior and cultural factors, local government operations, human services, health communication and promotion, health services administration in local settings, environmental health, preventive and comparative medicine, epidemiology, biostatistcs, family and community health, and applicable law and regulations.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2420,51,-----,,51.1611,Public Health/Community Nurse/Nursing.,(Report under 51.1611),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2421,51,51.2209,N,,Maternal and Child Health.,"(NEW)  A program that focuses on the application of public health specializations, public policy studies, and the social and behavioral sciences to issues of health affecting women, children, and families; and prepares individuals to function as maternal and child health specialists.  Includes instruction in research design and testing, program evaluation, public policy analysis, public finance, economics of health care, community health, family development and dynamics, women's studies, social psychology, fetal and child development, biostatistics, health education and promotion, nutrition, neonatal development, psychology, and social services delivery.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2422,51,51.2210,N,,International Public Health/International Health.,"(NEW)  A program that focuses on the application of public health specializations, the social and behavioral sciences, and policy and communications methods to the study of health problems in low- and middle-income countries and regions, and prepares individuals to function as professional international health specialists.  Includes instruction in health education and promotion, research design and evaluation, infectious disease epidemiology, international health policy and management, public nutrition and food security, information systems, program evaluation, medical anthropology, international communication, behavioral sciences, maternal and child health, demography and population policy, and health care finance and economics.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2423,51,51.2211,N,,Health Services Administration.,"(NEW)  A program that focuses on the application of policy analysis, public administration, business management, and communications to the planning and management of health services delivery systems in the public and private sectors, and prepares individuals to function as health services administrators and managers.  Includes instruction in health systems planning, public health organization and management, pubic health policy formulation and analysis, finance, business and operations management, economics of health care, organizational and health communications, marketing, human resources management, and public health law and regulations.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2424,51,51.2299,,,"Public Health, Other.",Any instructional program in public health not listed above.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2425,51,51.23,,,Rehabilitation and Therapeutic Professions.,Instructional content for this group of programs is defined in codes 51.2301 - 51.2399.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2426,51,-----,,51.35,Somatic Bodywork and Related Therapeutic Services.,(Report under 51.35 Series),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2427,51,-----,,51.36,Movement and Mind-Body Therapies and Education.,(Report under 51.36 Series),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2428,51,-----,,51.37,Energy and Biologically Based Therapies.,(Report under 51.37 Series),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2429,51,51.2301,,,Art Therapy/Therapist.,"A program that prepares individuals, in consultation with other rehabilitation team members or in private practice, to use drawing and other art media forms to assess, treat, and rehabilitate individuals with mental, emotional, developmental, or physical disorders.  Includes instruction in art, history and theory of art therapy, art therapeutic techniques, psychopathology, patient assessment and diagnosis, cultural diversity issues, legal and ethical practice issues, and professional standards and regulations.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2430,51,51.2302,,,Dance Therapy/Therapist.,"A program that prepares individuals, in consultation with other rehabilitation team members or in private practice, to use the therapeutic application of creative dance movement to assist in promoting client rehabilitation and physical, emotional, and mental health.  Includes instruction in neuroanatomy, personality development, movement and motor behavior, psychology, dance, creative expression modalities, improvisation, group psychology and leadership, client evaluation and supervision, dance therapy practice, and professional standards and ethics.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2431,51,51.2303,M,,Hypnotherapy.,"(Moved, Report under 51.3603)",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2432,51,51.2304,M,,Movement Therapy.,"(Moved, Report under 51.3601)",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2433,51,51.2305,,,Music Therapy/Therapist.,"A program that prepares individuals, in association with a rehabilitation team or in private practice, to use music in therapeutic relationships to address patients' physical, psychological, cognitive, emotional, and social needs.  Includes instruction in music theory and performance, human growth and development, biomedical sciences, abnormal psychology, disabling conditions, patient assessment and diagnosis, treatment plan development and implementation, clinical evaluation, record-keeping, and professional standards and ethics.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2434,51,51.2306,,,Occupational Therapy/Therapist.,"A program that prepares individuals to assist patients limited by physical, cognitive, psychosocial, mental, developmental, and learning disabilities, as well as adverse environmental conditions, to maximize their independence and maintain optimum health through a planned mix of acquired skills, performance motivation, environmental adaptations, assistive technologies, and physical agents.  Includes instruction in the basic medical sciences, psychology, sociology, patient assessment and evaluation, standardized and non-standardized tests and measurements, assistive and rehabilitative technologies, ergonomics, environmental health, special education, vocational counseling, health education and promotion, and professional standards and ethics.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2435,51,-----,,51.0803,Occupational Therapist Assistant.,(Report under to 51.0803),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2436,51,51.2307,,,Orthotist/Prosthetist.,"A program that prepares individuals, in consultation with physicians and other therapists, to design and fit orthoses for patients with disabling conditions of the limbs and/or spine, and prostheses for patients who have partial or total absence of a limb or significant superficial deformity.  Includes instruction in biomechanics, gait analysis, pathomechanics, kinesiology, pathology, neuroanatomy, materials science, diagnostic imaging, patient analysis and measurement, impression taking, model rectification, assistive/restorative technology and engineering applications, product finishing, diagnostic and definitive fitting and alignment, power devices, postoperative management, and patient counseling and follow-up.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2437,51,51.2308,,,Physical Therapy/Therapist.,"A program that prepares individuals to alleviate physical and functional impairments and limitations caused by injury or disease through the design and implementation of therapeutic interventions to promote fitness and health.  Includes instruction in functional anatomy and physiology, kinesiology, neuroscience, pathological physiology, analysis of dysfunction, movement dynamics, physical growth process, management of musculoskeletal disorders, clinical evaluation and measurement, client assessment and supervision, care plan development and documentation, physical therapy modalities, rehabilitation psychology, physical therapy administration, and professional standards and ethics.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2438,51,-----,,51.0806,Physical Therapist Assistant.,(Report under 51.0806),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2439,51,51.2309,,,Therapeutic Recreation/Recreational Therapy.,"A program that prepares individuals to plan, organize, and direct recreational activities designed to promote health and well-being for patients who are physically, mentally, or emotionally disabled.  Includes instruction in the foundations of therapeutic recreation, leisure education and counseling, program planning, therapeutic recreational modalities, basic anatomy and physiology, psychology, medical terminology, human growth and development, patient observation and evaluation, special needs populations, and professional standards and ethics.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2440,51,51.2310,,,Vocational Rehabilitation Counseling/Counselor.,"A program that prepares individuals to counsel disabled individuals and recovering patients in psychological, personal, social, and vocational adjustment in order to have fulfilling and productive lives.  Includes instruction in patient evaluation and testing, rehabilitation program planning, patient support services and referral, job analysis, adjustment psychology, rehabilitation services provision, patient counseling and education, applicable law and regulations, and professional standards and ethics.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2441,51,51.2311,N,,Kinesiotherapy/Kinesiotherapist.,"(NEW)  A program that prepares individuals, under the direction of physicians, to treat the effects of disease, injury, and congenital disorders through therapeutic exercise and education.  Includes instruction in human anatomy, human physiology, kinesiology, biomechanics, therapeutic exercise and adapted physical education, human growth and development, motor learning and performance, testing and measurement, first aid and cardiopulmonary resucitation, psychology, rehabilitation procedures, patient assessment and management, and professional standards and ethics.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2442,51,51.2312,N,,Assistive/Augmentative Technology and Rehabiliation Engineering.,"(NEW)  A program that prepares individuals to apply the principles of psychology, engineering, and occupational therapy to the design and implementation of technological interventions and systems to promote patient rehabilitation and function.  Includes instruction in ergonomics, seating and mobility design, universal and near environment systems design, rehabilitation research, rehabilitation biomechanics, access and communications design, microprocessor-based technologies, neurological trauma, standards and testing, and service delivery management.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2443,51,51.2399,,,"Rehabilitation and Therapeutic Professions, Other.",Any instructional program in rehabilitation and therapeutic professions not listed above.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2444,51,51.24,,,Veterinary Medicine (DVM).,Instructional content is defined in code 51.2401.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2445,51,51.2401,,,Veterinary Medicine (DVM).,"A program that prepares individuals for the independent professional practice of veterinary medicine, involving the diagnosis, treatment, and health care management of animals and animal populations and the prevention and management of zoonosis.  Includes instruction in the veterinary basic sciences, infectious and noninfectious disease, diagnostic procedures, veterinary clinical medicine, obstetrics, radiology, anesthesiology, surgery, toxicology, animal health and preventive medicine, clinical nutrition, practice management, and professional standards and ethics.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2446,51,-----,,51.0808,Veterinary/Animal Health Technology/Technician and Veterinary Assistant.,(Report under  51.0808),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2447,51,51.25,,,Veterinary Biomedical and Clinical Sciences (Cert.,", MS, PhD).  Instructional content for this group of programs is defined in codes 51.2501- 51.2599.  Note ( Only graduate programs awarding academic credit and degrees or certificates should be reported in this series.  Veterinary residencies should be reported under Series 60.03 in chapter II",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2448,51,51.2501,,,"Veterinary Sciences/Veterinary Clinical Sciences, General (Cert.",", MS, PhD).  An integrated program of study in one or more of the veterinary medical or clinical sciences or a program undifferentiated as to title.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2449,51,51.2502,N,,Veterinary Anatomy (Cert.,", MS, PhD).  (NEW)  A program that focuses on the scientific study of the structure of small and large animal cellular, organ, tissue, and body systems and their relation to physiologic function, disease, and therapeutic treatment.  Includes instruction in histology, ultrastructure, molecular biology, biochemistry, developmental biology, neuroscience, electrophysiology, electron microscopy, computer imaging, and applications to specific species.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2450,51,51.2503,N,,Veterinary Physiology (Cert.,", MS, PhD).  (NEW)  A program that focuses on  the scientific study of the functional dynamics of animal biological systems and their relationship to the diagnosis and treatment of disease and injury.  Includes instruction in mammalian and non-mammalian physiology, laboratory physiology, physiological responses to the environment, endocrinology, animal biotechnology, mechanisms of hormone action, organ systems, metabolism, and pathophysiology.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2451,51,51.2504,N,,Veterinary Microbiology and Immunobiology (Cert.,", MS, PhD). (NEW)  A program that focuses on the scientific study of the microbial causation and immunologic processes related to animal disease, prevention, and treatment.  Includes instruction in bacteriology, mycology, virology, immune response mechanisms, humoral and cell function, cancer defenses, immune system dysfunction, immunologic diseases, parasitology, pathogenesis, and disease vectors.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2452,51,51.2505,N,,Veterinary Pathology and Pathobiology (Cert.,", MS, PhD).  (NEW)  A program that focuses on the scientific study of the development and process of disease in domestic and wild animals and applications to diagnosis, prevention, and treatment.  Includes instruction in pathogenesis, immunoparasitology, viral therapy, inherited metabolic diseases, environmental toxicology, anatomical and clinical pathology, necropsy and biopsy techniques, clinical laboratory analysis, pathological interpretation, and disease diagnosis.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2453,51,51.2506,N,,Veterinary Toxicology and Pharmacology (Cert.,", MS, PhD).   (NEW)  A program that focuses on the scientific study of specific environmental and food hazards affecting domestic and wild animals and the development and action of chemical antidotes and treatments.  Includes instruction in small and large animal toxicology and pharmacology, neurotoxicology, pharmacodynamics, pharmacokinetics, neuropharmacology, xenobiotics, drug resistance, pesticides, toxicological pathology, genetic and molecular toxicology, environmental toxicology, drug and toxicant analysis and evaluation, and environmental radiology.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2454,51,51.2507,N,,Large Animal/Food Animal and Equine Surgery and Medicine (Cert.,", MS, PhD).  (NEW)  A program that focuses on the scientific study of the internal medicine and invasive and noninvasive treatment of herd, work, sport, and food animals.  Includes instruction in equine medicine, swine and dairy medicine, food animal medicine, pathophysiology, large animal diseases, large animal anesthesiology and surgical procedures, preoperative and postoperative care, and specific medical specialties such as dentistry, ophthalmology, oncology, obstetrics/theriogenology, and orthopedics.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2455,51,51.2508,N,,Small/Companion Animal Surgery and Medicine (Cert.,", MS, PhD). (NEW)  A program that focuses on the scientific study of the internal medicine and invasive and noninvasive treatment of companion and household animals.  Includes instruction in avian medicine, pet care, companion animal medicine, pathophysiology, small animal diseases, small animal anesthesiology and surgical procedures, preoperative and postoperative care, and specific medical specialties such as dentistry, ophthalmology, oncology, obstetrics/theriogenology, and othopedics.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2456,51,51.2509,N,,Comparative and Laboratory Animal Medicine (Cert.,", MS, PhD). (NEW)  A program that focuses on the scientific study of animal models of human disease and related experimental procedures, and prepares veterinarians and animal health specialists to manage the laboratory use and care of experimental animals.  Includes instruction in laboratory animal husbandry, laboratory animal disease, biohazard control, gnotobiology, breeding, comparative anatomy and physiology, comparative gene mapping, protein function, physical and mathematical modeling, computer modeling, stem cell technology, colony and genetic stock management, cryopreservation, applicable regulations, and bioethics.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2457,51,51.2510,N,,"Veterinary Preventive Medicine Epidemiology, and Public Health (Cert.",", MS, PhD).  (NEW)  A program that focuses on the study of the prevention and control of communicable animal diseases, diseases affecting humans, and prepares veterinarians to function as public health specialists.  Includes instruction in animal epidemiology, biostatistics, food safety and quality assurance, food toxicology, zoonotic and infectious diseases, disease vectors and transference, production medicine, animal health,  veterinary public health practice, and inspection and evaluation methods.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2458,51,51.2511,N,,Veterinary Infectious Diseases (Cert.,", MS, PhD).  (NEW)  A program that focuses on the scientific study of zoonotic infectious diseases, disease mechanisms, and prevention and treatment strategies.  Includes instruction in disease pathogenesis, vector biology, mycobacterial infection, blood parasites, retroviruses, food-borne diseases, new infectious agents, ecotoxicology, mechanisms of disease transfer, antibody resistance, comparative pathology, communicable diseases, and disease prevention and eradication.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2459,51,51.2599,N,,"Veterinary Biomedical and Clinical Sciences, Other (Cert.",", MS. PhD). (NEW)  Any instructional program in veterinary biomedical and clinical sciences not listed above.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2460,51,51.26,,,Health Aides/Attendants/Orderlies.,Instructional content for this group is defined in codes 51.2601- 51.2699.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2461,51,51.2601,,,Health Aide.,"A program that prepares individuals to provide routine care and assistance to patients under the direct supervision of other health care professionals, and/or to perform routine maintenance and general assistance in health care facilities and laboratories.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2462,51,-----,,51.1614,Nurse/Nursing Assistant/Aide.,(Report under 51.1614),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2463,51,51.2602,M,,Home Health Aide/Home Attendant.,"A program that prepares individuals to provide routine care and support services for homebound disabled, recovering, or elderly people.  Includes instruction in basic nutrition, home sanitation, infection control, first aid, taking vital signs, personal hygiene, interpersonal communication skills, supervised home management, emergency recognition and referral, geriatric care, and legal and ethical responsibilities. (Moved from 51.1615)",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2464,51,51.2603,N,,Medication Aide.,"(NEW)  A program that prepares individuals to administer prescribed medications; observe and report patient reactions and side effects; and perform related emergency and recording duties under the supervision of nurses and/or physicians.  Includes instruction in basic anatomy and physiology, common medications and their effects, taking vital signs, oxygen administration, medication administration and application, record-keeping, and patient observation.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2465,51,51.2699,N,,"Health Aides/Attendants/Orderlies, Other.",(NEW)  Any other instructional program that prepares individuals to provide routine patient care and assistance.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2466,51,51.27,,,Medical Illustration and Informatics.,Instructional content is defined in codes 51.2703-51.2799.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2467,51,51.2701,D,,Acupuncture and Oriental Medicine.,"(Deleted, Report under 51.3301 or 51.3302)",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2468,51,51.2702,M,,Medical Dietitian.,"(Moved, Report under 51.3101)",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2469,51,51.2703,,,Medical Illustration/Medical Illustrator.,"A program that prepares individuals to apply the principles and techniques of art and computer-assisted imaging, graphics, and animation to create visual materials to facilitate the recording and dissemination of biomedical knowledge for educational, research, and clinical purposes.  Includes instruction in anatomy, physiology, pathology, histology, embryology, neuroanatomy, medical terminology, artistic media and techniques, illustration techniques, three-dimensional modeling, prosthetics, data display design, exhibit design and production, medical photography, multimedia, computer graphics and animation, digital imaging, business management, production technology, and instructional design.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2470,51,51.2704,M,,Naturopathic Medicine.,"(Moved, Report under 51.3303)",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2471,51,51.2705,M,,Psychoanalysis.,"(Moved, Report under 51.1507)",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2472,51,51.2706,N,,Medical Informatics.,"(NEW)  A program that focuses on the application of computer science and software engineering to medical research and clinical information technology support, and the development of advanced imaging, database, and decision systems.  Includes instruction in computer science, health information systems architecture, medical knowledge structures, medical language and image processing, quantitative medical decision modeling, imaging techniques, electronic medical records, medical research systems, clinical decision support, and informatics aspects of specific research and practice problems.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2473,51,51.2799,N,,"Medical Illustration and Informatics, Other.",(NEW)  Any instructional program in medical illustration and informatics not listed above.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2474,51,51.31,N,,Dietetics and Clinical Nutrition Services.,(NEW)  Instructional content for this group of programs is defined in codes 51.3101- 51.3199.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2475,51,-----,,19.05,"Foods, Nutrition and Related Services.",(Report under 19.05 Series),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2476,51,51.3101,M,,Dietetics/Dietitian (RD).,"A program that prepares individuals to integrate and apply the principles of the food and nutrition sciences, human behavior, and the biomedical sciences to design and manage effective nutrition programs in a variety of settings.  Includes instruction in human nutrition; nutrient metabolism; the role of foods and nutrition in health promotion and disease prevention; planning and directing food service activities; diet and nutrition analysis and planning; supervision of food storage and preparation; client education; and professional standards and regulations.   (Moved from 51.2702)",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2477,51,51.3102,N,,Clinical Nutrition/Nutritionist.,"(NEW)  A program that prepares individuals to apply the principles of dietetics and the biomedical and nutrition sciences to design and manage effective nutrition programs as part of clinical treatment and therapy programs, and to manage health care facility food services.  Includes instruction in human nutrition, nutrient metabolism, the role of foods and nutrition in health promotion and disease prevention, nutrition as a treatment regime, planning and directing hospital food service programs, diet and nutrition analysis and planning, supervision of food storage and preparation, special diets, client education, and professional standards and regulations.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2478,51,51.3103,N,,Dietetic Technician (DTR).,"(NEW)  A program that prepares individuals, under the supervision of registered dietitians and nutritionists, to implement nutritional and dietetic plans and provide direct client and patient services.  Includes instruction in human nutrition, client interviewing and record keeping, dietary planning, food preparation and safety, food worker supervision, food service establishment monitoring and inspection, and applicable procedures and regulations.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2479,51,51.3104,M,,Dietitian Assistant.,"A program that prepares individuals to assist registered dietitians in planning, preparing and serving meals to individuals with specific dietary needs.  Includes instruction in equipment use, food preparation, diet regulations, food handling, safety and sanitary standards and administrative techniques and procedures. (Moved from 20.0404)",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2480,51,51.3199,N,,"Dietetics and Clinical Nutrition Services, Other.",(NEW)  Any instructional program in dietetics and clinical nutrition services not listed above.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2481,51,51.32,N,,Bioethics/Medical Ethics.,(NEW)  Instructional content is defined in code 51.3201.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2482,51,-----,,22.,Legal Professions and Studies.,(Report under to 22. Series),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2483,51,-----,,38.,Philosophy and Religious Studies.,(Report under 38. Series),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2484,51,-----,,39.,Theology and Religious Vocations.,(Report under 39. Series),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2485,51,51.3201,N,,Bioethics/Medical Ethics.,"(NEW)  A program that focuses on  the application of ethics, religion, jurisprudence, and the social sciences to the analysis of health care issues, clinical decisionmaking, and research procedures.  Includes instruction in philosophical ethics, moral value, medical sociology, theology, spirituality and health, policy analysis, decision theory, and applications to problems such as death and dying, therapeutic relationships, organ transplantation, human and animal subjects, reproduction and fertility, health care justice, cultural sensitivity, needs assessment, professionalism, conflict of interest, chaplaincy, and clinical or emergency procedures.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2486,51,51.33,N,,Alternative and Complementary Medicine and Medical Systems.,(NEW)  Instructional content for this group of programs is defined in codes 51.3301- 51.3399.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2487,51,51.3301,N,,Acupuncture.,"(NEW)   A program that prepares individuals for the independent professional practice of acupuncture, a Chinese system of healing based on the use of pulse diagnosis, acupuncture point selection, and needle insertion to treat imbalances in the state of bodily health or Qi.  Includes instruction in basic Western medical sciences, Chinese medical anatomy and physiology, diagnostic techniques, patient observation and communication, acupuncture points and point selection, auricular and scalp acupuncture, moxibustion, acupuncture technique, acupuncture of extremities, pain management, practice management, and professional standards and ethics.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2488,51,51.3302,N,,Traditional Chinese/Asian Medicine and Chinese Herbology.,"(NEW)    A program that prepares individuals for the independent professional practice of Chinese herbal medicine, a system based on the use of nutrition, natural products, and prescribed medical formulae to treat imbalances in the state of bodily health as defined in the Nei Ching Su Wen and other authorities.  Includes instruction in the basic Western medical sciences, history and theory of Chinese medicine, Chinese medical anatomy and physiology, Chinese herbology, herbal prescription preparation, herbal patent medicine, herbal pharmacology, Chinese internal medicine and gynecology, febrile diseases, food therapy, practice management, and professional standards and ethics.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2489,51,51.3303,M,,Naturopathic Medicine/Naturopathy (ND).,"A program that prepares individuals for the independent professional practice of naturopathic medicine, an holistic therapeutic approach combining medical knowledge with noninvasive natural, homeopathic, and non-Western therapies and emphasizing disease prevention, wellness, and self-healing.  Includes instruction in the basic medical sciences, epidemiology, neuroscience, biostatistics, public and community health, laboratory and clinical diagnosis, pharmacognosy, botanical medicine, homeopathy, principles of Oriental medicine and Ayurveda, manipulative therapy, naturopathic therapeutics, therapeutic nutrition, case analysis and management, philosophy of naturopathy, patient counseling, practice management, and professional standards and ethics.  (Moved from 51.2704)",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2490,51,51.3304,N,,Homeopathic Medicine/Homeopathy.,"(NEW)  A program that prepares individuals for the independent professional practice of homeopathic medicine, an holistic therapeutic system using naturally occurring substances in highly diluted forms to mimic symptoms of illness and trigger autoimmune responses, based on the law of similars and other principles derived from the work of Samuel Hahnemann and others.  Includes instruction in anatomy, physiology, pathology, toxicology, philosophy and theory of homeopathy, casetaking and case analysis, repertory, materia medica, constitutional typing, proving, practice management, and professional standards and ethics.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2491,51,51.3305,N,,Ayurvedic Medicine/Ayurveda.,"(NEW) A program that prepares individuals for the independent professional practice of Ayurveda, a holistic health care system based on the use of dietary, lifestyle, spiritual, pharmacological and physical therapies to remove imbalances and restore health as defined in Vedic and other classical Sanskrit authorities in the Indian tradition.  Includes instruction in Sanskrit; history, philosophy, and principles of Ayurveda; Ayurvedic pharmacology; anatomy and physiology; internal medicine; herbology; diagnostic techniques; patient examination and communication; therapeutic modalities; detoxification theory and practice; mind and body behavior modification; Yoga; clinical pediatrics and gynecology; diet therapies; treatment of specific diseases; and professional standards and ethics.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2492,51,51.3399,N,,"Alternative and Complementary Medicine and Medical Systems, Other.",(NEW) Any instructional program in alternative and complementary medicine and medical systems not listed above.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2493,51,51.34,N,,Alternative and Complementary Medical Support Services.,(NEW)  Instructional content for this group of programs is defined in codes 51.3401- 51.3499.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
2494,51,51.3401,N,,"Direct Entry Midwifery (LM, CPM).","(NEW)  A program that prepares individuals to provide pre-natal, natural birth, and immediate postpartum care to pregnant women in jurisdictions licensing direct (non-nursing) training for midwives.  Includes instruction in basic obstetrics, women's health, fetal development, childbirth education, maternal nutrition and health, labor support, natural childbirth, postpartum support, prebirth counseling and risk screening, management of obstetric emergencies, patient referral, applicable regulations, and professional standards and ethics.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
