Source,SourceYear,LookupName,LookupCd,LookupDesc,LookupCategory1,LookupCategory2,LookupCategory3
IPEDS_IC_PY,2012,CIPCODE4,51.0603,Dental Laboratory Technology/Technician.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.0701,Health/Health Care Administration/Management.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.0705,Medical Office Management/Administration.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.0706,Health Information/Medical Records Administration/Administrator.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.0707,Health Information/Medical Records Technology/Technician.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.0708,Medical Transcription/Transcriptionist.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.0710,Medical Office Assistant/Specialist.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.0712,Medical Reception/Receptionist.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.0713,Medical Insurance Coding Specialist/Coder.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.0714,Medical Insurance Specialist/Medical Biller.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.0716,Medical Administrative/Executive Assistant and Medical Secretary.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.0799,"Health and Medical Administrative Services, Other.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.0801,Medical/Clinical Assistant.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.0802,Clinical/Medical Laboratory Assistant.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.0805,Pharmacy Technician/Assistant.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.0806,Physical Therapy Technician/Assistant.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.0808,Veterinary/Animal Health Technology/Technician and Veterinary Assistant.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.0810,Emergency Care Attendant (EMT Ambulance).,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.0899,"Allied Health and Medical Assisting Services, Other.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.0901,Cardiovascular Technology/Technologist.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.0902,Electrocardiograph Technology/Technician.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.0904,Emergency Medical Technology/Technician (EMT Paramedic).,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.0905,Nuclear Medical Technology/Technologist.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.0908,Respiratory Care Therapy/Therapist.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.0909,Surgical Technology/Technologist.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.0910,Diagnostic Medical Sonography/Sonographer and Ultrasound Technician.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.0911,Radiologic Technology/Science - Radiographer.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.1002,Cytotechnology/Cytotechnologist.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.1004,Clinical/Medical Laboratory Technician.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.1005,Clinical Laboratory Science/Medical Technology/Technologist.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.1007,Histologic Technology/Histotechnologist,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.1009,Phlebotomy Technician/Phlebotomist.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.1011,Renal/Dialysis Technologist/Technician.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.1012,Sterile Processing Technology/Technician,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.1501,Substance Abuse/Addiction Counseling.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.1502,Psychiatric/Mental Health Services Technician.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.1801,Opticianry/Ophthalmic Dispensing Optician.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.2314,Rehabilitation Science,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.2601,Health Aide.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.2604,Rehabilitation Aide,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.2699,"Health Aides/Attendants/Orderlies, Other.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.3501,Massage Therapy/Therapeutic Massage.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.3602,Yoga Teacher Training/Yoga Therapy,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.3703,Polarity Therapy.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.3801,Registered Nursing/Registered Nurse.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.3899,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing, Other",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.3901,Licensed Practical/Vocational Nurse Training.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.3902,Nursing Assistant/Aide and Patient Care Assistant/Aide.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,51.3999,"Practical Nursing, Vocational Nursing and Nursing Assistants, Other",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,52.0201,"Business Administration and Management, General.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,52.0301,Accounting.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,52.0302,Accounting Technology/Technician and Bookkeeping.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,52.0399,"Accounting and Related Services, Other.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,52.0401,"Administrative Assistant and Secretarial Science, General.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,52.0402,Executive Assistant/Executive Secretary.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,52.0407,Business/Office Automation/Technology/Data Entry.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,52.0410,"Traffic, Customs, and Transportation Clerk/Technician",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,52.0411,Customer Service Support/Call Center/Teleservice Operation.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,52.0499,"Business Operations Support and Secretarial Services, Other.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,52.0803,Banking and Financial Support Services.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,52.0901,"Hospitality Administration/Management, General.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,52.0904,Hotel/Motel Administration/Management.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,52.0905,Restaurant/Food Services Management.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,52.0909,"Hotel, Motel, and Restaurant Management",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,52.1201,"Management Information Systems, General.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,52.1299,"Management Information Systems and Services, Other.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,52.1401,"Marketing/Marketing Management, General",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE4,52.1499,"Marketing, Other.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,-1,Not reported,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,-2,Not applicable,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,01.0608,Floriculture/Floristry Operations and Management.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,10.0299,"Audiovisual Communications Technologies/Technicians, Other.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,10.0301,"Graphic Communications, General.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,10.0304,"Animation, Interactive Technology, Video Graphics and Special Effects.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,11.0101,"Computer and Information Sciences, General.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,11.0103,Information Technology.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,11.0201,"Computer Programming/Programmer, General.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,11.0202,"Computer Programming, Specific Applications.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,11.0301,Data Processing and Data Processing Technology/Technician.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,11.0501,Computer Systems Analysis/Analyst.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,11.0601,"Data Entry/Microcomputer Applications, General.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,11.0801,"Web Page, Digital/Multimedia and Information Resources Design.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,11.0901,Computer Systems Networking and Telecommunications.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,11.1001,Network and System Administration/Administrator.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,11.1006,Computer Support Specialist,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,11.1099,"Computer/Information Technology Services Administration and Management, Other.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,11.9999,"Computer and Information Sciences and Support Services, Other.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,12.0301,"Funeral Service and Mortuary Science, General",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,12.0401,"Cosmetology/Cosmetologist, General.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,12.0402,Barbering/Barber.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,12.0404,Electrolysis/Electrology and Electrolysis Technician.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,12.0406,Make-Up Artist/Specialist.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,12.0407,Hair Styling/Stylist and Hair Design.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,12.0408,Facial Treatment Specialist/Facialist.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,12.0409,Aesthetician/Esthetician and Skin Care Specialist.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,12.0410,Nail Technician/Specialist and Manicurist.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,12.0412,Salon/Beauty Salon Management/Manager.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,12.0413,"Cosmetology, Barber/Styling, and Nail Instructor.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,12.0414,Master Aesthetician/Esthetician,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,12.0499,"Cosmetology and Related Personal Grooming Arts, Other.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,12.0500,"Cooking and Related Culinary Arts, General.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,12.0501,Baking and Pastry Arts/Baker/Pastry Chef.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,12.0503,Culinary Arts/Chef Training.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,12.0505,Food Preparation/Professional Cooking/Kitchen Assistant.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,12.0508,Institutional Food Workers.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,12.0510,Wine Steward/Sommelier,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,12.0599,"Culinary Arts and Related Services, Other.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,13.1210,Early Childhood Education and Teaching.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,13.1320,Trade and Industrial Teacher Education.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,13.1399,"Teacher Education and Professional Development, Specific Subject Areas, Other.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,13.1401,Teaching English as a Second or Foreign Language/ESL Language Instructor.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,15.0399,"Electrical and Electronic Engineering Technologies/Technicians, Other.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,15.0404,Instrumentation Technology/Technician.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,15.0501,"Heating, Ventilation, Air Conditioning and Refrigeration Engineering Technology/Technician.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,15.0505,Solar Energy Technology/Technician,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,15.0613,Manufacturing Engineering Technology/Technician.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,15.1201,Computer Engineering Technology/Technician.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,15.1202,Computer Technology/Computer Systems Technology.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,15.1203,Computer Hardware Technology/Technician.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,15.1301,"Drafting and Design Technology/Technician, General.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,15.1302,CAD/CADD Drafting and/or Design Technology/Technician.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,15.1303,Architectural Drafting and Architectural CAD/CADD.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,16.0103,Language Interpretation and Translation,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,19.0708,Child Care and Support Services Management.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,19.0709,Child Care Provider/Assistant.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,22.0301,Legal Administrative Assistant/Secretary.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,22.0302,Legal Assistant/Paralegal.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,22.0303,Court Reporting/Court Reporter.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,30.0501,Peace Studies and Conflict Resolution,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,30.1601,Accounting and Computer Science.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,31.0507,Physical Fitness Technician,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,31.0508,Sports Studies,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,31.0599,"Health and Physical Education/Fitness, Other.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,43.0102,Corrections.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,43.0103,Criminal Justice/Law Enforcement Administration.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,43.0104,Criminal Justice/Safety Studies.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,43.0107,Criminal Justice/Police Science.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,43.0199,"Corrections and Criminal Justice, Other.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,43.0203,Fire Science/Fire-fighting.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,43.0301,Homeland Security,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,44.0000,"Human Services, General",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,46.0000,"Construction Trades, General.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,46.0201,Carpentry/Carpenter.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,46.0302,Electrician.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,46.0401,Building/Property Maintenance.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,46.0503,Plumbing Technology/Plumber.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,46.0599,"Plumbing and Related Water Supply Services, Other.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,46.9999,"Construction Trades, Other.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,47.0101,"Electrical/Electronics Equipment Installation and Repair, General.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,47.0103,Communications Systems Installation and Repair Technology.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,47.0104,Computer Installation and Repair Technology/Technician.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,47.0199,"Electrical/Electronics Maintenance and Repair Technology, Other.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,47.0201,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,47.0302,Heavy Equipment Maintenance Technology/Technician.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,47.0303,Industrial Mechanics and Maintenance Technology.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,47.0403,Locksmithing and Safe Repair.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,47.0408,Watchmaking and Jewelrymaking.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,47.0600,"Vehicle Maintenance and Repair Technologies, General",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,47.0603,Autobody/Collision and Repair Technology/Technician.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,47.0604,Automobile/Automotive Mechanics Technology/Technician.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,47.0605,Diesel Mechanics Technology/Technician.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,47.0607,Airframe Mechanics and Aircraft Maintenance Technology/Technician,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,47.0608,Aircraft Powerplant Technology/Technician.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,47.0611,Motorcycle Maintenance and Repair Technology/Technician.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,47.9999,"Mechanic and Repair Technologies/Technicians, Other.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,48.0501,Machine Tool Technology/Machinist.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,48.0503,Machine Shop Technology/Assistant.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,48.0508,Welding Technology/Welder.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,48.0801,Boilermaking/Boilermaker,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,49.0104,Aviation/Airway Management and Operations,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,49.0199,"Air Transportation, Other",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,49.0205,Truck and Bus Driver/Commercial Vehicle Operator and Instructor.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,50.0102,Digital Arts,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,50.0401,"Design and Visual Communications, General.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,50.0402,Commercial and Advertising Art.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,50.0407,Fashion/Apparel Design,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,50.0509,Musical Theatre,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,50.0602,Cinematography and Film/Video Production,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,50.0605,Photography.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,50.0713,Metal and Jewelry Arts.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,50.1001,"Arts, Entertainment,and Media Management, General",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.0601,Dental Assisting/Assistant.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.0602,Dental Hygiene/Hygienist.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.0701,Health/Health Care Administration/Management.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.0703,Health Unit Coordinator/Ward Clerk.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.0705,Medical Office Management/Administration.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.0707,Health Information/Medical Records Technology/Technician.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.0708,Medical Transcription/Transcriptionist.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.0710,Medical Office Assistant/Specialist.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.0711,Medical/Health Management and Clinical Assistant/Specialist.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.0712,Medical Reception/Receptionist.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.0713,Medical Insurance Coding Specialist/Coder.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.0714,Medical Insurance Specialist/Medical Biller.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.0716,Medical Administrative/Executive Assistant and Medical Secretary.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.0799,"Health and Medical Administrative Services, Other.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.0801,Medical/Clinical Assistant.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.0802,Clinical/Medical Laboratory Assistant.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.0805,Pharmacy Technician/Assistant.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.0806,Physical Therapy Technician/Assistant.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.0808,Veterinary/Animal Health Technology/Technician and Veterinary Assistant.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.0809,Anesthesiologist Assistant,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.0812,Respiratory Therapy Technician/Assistant.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.0899,"Allied Health and Medical Assisting Services, Other.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.0901,Cardiovascular Technology/Technologist.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.0902,Electrocardiograph Technology/Technician.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.0904,Emergency Medical Technology/Technician (EMT Paramedic).,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.0907,Medical Radiologic Technology/Science - Radiation Therapist.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.0908,Respiratory Care Therapy/Therapist.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.0909,Surgical Technology/Technologist.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.0910,Diagnostic Medical Sonography/Sonographer and Ultrasound Technician.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.0911,Radiologic Technology/Science - Radiographer.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.0920,Magnetic Resonance Imaging (MRI) Technology/Technician,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.1003,Hematology Technology/Technician.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.1004,Clinical/Medical Laboratory Technician.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.1005,Clinical Laboratory Science/Medical Technology/Technologist.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.1009,Phlebotomy Technician/Phlebotomist.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.1011,Renal/Dialysis Technologist/Technician.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.1012,Sterile Processing Technology/Technician,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.1502,Psychiatric/Mental Health Services Technician,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.2399,"Rehabilitation and Therapeutic Professions, Other.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.2601,Health Aide.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.2602,Home Health Aide/Home Attendant.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.2603,Medication Aide.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.3104,Dietitian Assistant,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.3306,Holistic Health,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.3501,Massage Therapy/Therapeutic Massage.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.3602,Yoga Teacher Training/Yoga Therapy.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.3703,Polarity Therapy,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.3801,Registered Nursing/Registered Nurse.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.3899,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing, Other",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.3901,Licensed Practical/Vocational Nurse Training.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.3902,Nursing Assistant/Aide and Patient Care Assistant/Aide.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,51.3999,"Practical Nursing, Vocational Nursing and Nursing Assistants, Other",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,52.0101,"Business/Commerce, General.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,52.0201,"Business Administration and Management, General.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,52.0299,"Business Administration, Management and Operations, Other.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,52.0301,Accounting.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,52.0302,Accounting Technology/Technician and Bookkeeping.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,52.0399,"Accounting and Related Services, Other.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,52.0401,"Administrative Assistant and Secretarial Science, General.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,52.0402,Executive Assistant/Executive Secretary.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,52.0407,Business/Office Automation/Technology/Data Entry.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,52.0408,General Office Occupations and Clerical Services.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,52.0499,"Business Operations Support and Secretarial Services, Other.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE5,52.0905,Restaurant/Food Services Management.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE6,-1,Not reported,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE6,-2,Not applicable,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE6,01.0601,"Applied Horticulture/Horticulture Operations, General.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE6,01.0605,Landscaping and Groundskeeping.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE6,09.0402,Broadcast Journalism,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE6,09.0404,Photojournalism,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE6,09.0702,Digital Communication and Media/Multimedia.,NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE6,10.0299,"Audiovisual Communications Technologies/Technicians, Other.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE6,10.0301,"Graphic Communications, General.",NA,NA,NA
IPEDS_IC_PY,2012,CIPCODE6,10.0304,"Animation, Interactive Technology, Video Graphics and Special Effects",NA,NA,NA
