AUNumber,PubSchOrBranchNumber,NCESIdNumber,AddressLine1,AddressLine2,AddressCity,AddressStatePostalCd,AddressZipCd,AddressZipCdP4,AgencyTypeDesc,LocaleCodeFK
413364744,0,"213400 ",901 Eden Road,PO Box 83403,Lancaster,PA,17608,3403,PRIVCOLL,NULL
413364755,0,"213446 ",555 West James Street,,Lancaster,PA,17603,2897,THEO,NULL
413364766,0,"442356 ",850 Greenfield Road,,Lancaster,PA,17601,"    ",PRIVCOLL,NULL
413365910,0,214041,1 S. George St.,PO Box 1002,Millersville,PA,17551,0302,STUNIV,NULL
413365959,0,"213419 ","408 West Chestnut Street      ","                              ","Lancaster                     ",PA,17603,"    ",PRIVLIC,NULL
413365959,1000,NULL,143 East Lemon Street,,Lancaster,PA,17602,"    ",OTHPS,NULL
413365979,0,NULL,1360 Harrisburg Pike,,Lancaster,PA,17601,"    ",PRIVLIC,NULL
413365989,0,"213437 ","East Hempfield Township       ","3549 Hempland Road            ","Lancaster                     ",PA,17601,"    ",PRIVLIC,NULL
413366119,0,NULL,1777 Sentry Parkway West,"Merion Towle House, Suite 306",Blue Bell,PA,19422,"    ",PRIVLIC,NULL
413366129,0,NULL,"313 West Liberty Street, Suite 205",,Lancaster,PA,17603,"    ",PRIVLIC,NULL
413366419,0,"213808 ","Box 4071 1040 Woodridge Blvd  ","                              ","Lancaster                     ",PA,17604,"    ",PRIVLIC,NULL
413366919,0,"249283 ","1457 Manheim Pike             ","                              ","Lancaster                     ",PA,17601,"    ",PRIVLIC,NULL
413367069,0,"215053 ",204 North Prince Street,PO Box 59,Lancaster,PA,17608,0059,PRIVCOLL,NULL
413367109,0,"216117 ","30 North Ann Street           ","                              ","Lancaster                     ",PA,17602,"    ",PRIVLIC,NULL
413367139,0,NULL,"221 Rohrerstown Road          ","                              ","Lancaster                     ",PA,17603,"    ",PRIVLIC,NULL
413382805,0,"212443 ",121 South College Street,,Myerstown,PA,17067,1299,THEO,NULL
413383139,0,NULL,755 East Cumberland Street,,Lebanon,PA,17046,"    ",PRIVLIC,NULL
413384904,0,"213507 ",101 N College Avenue,,Annville,PA,17003,1400,PRIVCOLL,NULL
414000004,0,"458496 ",4500 Main St Ste 100,,Virginia Beach,VA,23462,"    ",NULL,NULL
414000136,0,"142522 ",525 S Center,,Rexburg,ID,83460,"    ",NULL,NULL
414000892,0,"123633 ",1126 N Brookhurst St,,Anaheim,CA,92801,1701,NULL,NULL
414001140,0,"196015 ",34 Cornell Drive,,Canton,NY,13617,1098,NULL,NULL
414001617,0,"142328 ",500 8th Ave,,Lewiston,ID,83501,2698,NULL,NULL
414001948,0,"441104 ",1815 McCallie Ave,,Chattanooga,TN,37404,"    ",NULL,NULL
414001996,0,"150604 ",101 Branigin Blvd,,Franklin,IN,46131,2623,NULL,NULL
414002119,0,"456816 ",4955 Bullis Farm Rd,,Eau Claire,WI,54701,5168,NULL,NULL
414002633,0,"142115 ",1910 University Dr,,Boise,ID,83725,"    ",NULL,NULL
414002704,0,"228714 ",200 Seawolf Parkway,,Galveston,TX,77554,"    ",NULL,NULL
414003095,0,"366650 ",10208 Technology Dr,,Knoxville,TN,37932,"    ",NULL,NULL
414003207,0,"102614 ",505 South Chandalar Drive,,Fairbanks,AK,99775,7500,NULL,NULL
414003648,0,"202514 ",701 N Clinton,,Defiance,OH,43512,"    ",NULL,NULL
414005008,0,"180692 ",710 S Atlantic,,Dillon,MT,59725,3598,NULL,NULL
414005247,0,"148496 ",7900 W Division St,,River Forest,IL,60305,"    ",NULL,NULL
414005299,0,"186399 ",249 University Avenue- Blumenthal Hall,,Newark,NJ,07102,"    ",NULL,NULL
414005353,0,"178615 ",100 E Normal,,Kirksville,MO,63501,4221,NULL,NULL
414005416,0,"138600 ",141 E. College Ave,,Decatur,GA,30030,3797,NULL,NULL
414006620,0,"444042 ",Carr. #3 Km 22.01 - Barrio Cienaga Baja,,Rio Grande,PR,00745,"    ",NULL,NULL
414006959,0,"131496 ",37th and O St NW,,Washington,DC,20057,"    ",NULL,NULL
414007453,0,"230764 ",201 Presidents Circle,,Salt Lake City,UT,84112,9008,NULL,NULL
414008436,0,"436094 ",2233 West Dunlap Avenue,,Phoenix,AZ,85021,"    ",NULL,NULL
414008862,0,"219976 ",One University Park Drive,,Nashville,TN,37204,3951,NULL,NULL
414008980,0,"156620 ",521 Lancaster Ave,,Richmond,KY,40475,3102,NULL,NULL
414009149,0,"171298 ",1903 Marquette Ave,,Muskegon,MI,49442,"    ",NULL,NULL
414009161,0,"381787 ",3150 S Sheridan Blvd,,Denver,CO,80227,5507,NULL,NULL
414060204,0,"210571 ",1621 N. 13th Street,,Reading,PA,19604,"    ",PRIVCOLL,NULL
414060384,0,"210775 ",400 Saint Bernardine Street,,Reading,PA,19607,1799,PRIVCOLL,NULL
414060459,0,"210599 ",50 W. Powhattan Avenue,,Essington,PA,19029,"    ",PRIVLIC,NULL
414061159,0,NULL,"                              ","777 Court St                  ","Reading                       ",PA,19601,"    ",PRIVLIC,NULL
414061219,0,NULL,2913 Windmill Road,Suite 12,Sinking Spring,PA,19608,"    ",PRIVLIC,NULL
414064550,0,"213349 ",15200 Kutztown Rd,PO Box 730,Kutztown,PA,19530,0730,STUNIV,NULL
414065169,0,NULL,501 Crescent Avenue,,Reading,PA,19605,"    ",PRIVLIC,NULL
414066119,0,"213534 ",2205 Ridgewood Road,,Wyomissing,PA,19610,"    ",PRIVLIC,NULL
414066489,0,"213880 ","134 South Fifth Street        ","                              ","Reading                       ",PA,19602,"    ",PRIVLIC,NULL
414066549,0,NULL,"335 Morgantown Road           ","                              ","Reading                       ",PA,19601,"    ",PRIVLIC,NULL
414066889,0,"214838 ",606 Court Street,,Reading,PA,19601,"    ",PRIVLIC,NULL
414066899,0,NULL,"145 S 8th Street              ","                              ","Reading                       ",PA,19601,"    ",PRIVLIC,NULL
414066949,0,"250203 ","2230A Fifth Street            ","                              ","Reading                       ",PA,19605,"    ",PRIVLIC,NULL
414067169,0,NULL,3 Park Plaza,"Park Road, Suite 103",Wyomissing,PA,19610,"    ",PRIVLIC,NULL
414067702,0,"215585 ",10 S 2nd Street,,Reading,PA,19603,1706,CC,NULL
414068109,0,"250355 ","70 Valley Stream Parkway      ","                              ","Malvern                       ",PA,19355,"    ",PRIVLIC,NULL
414068189,0,NULL,641 McKnight Street,,Reading,PA,19601,"    ",PRIVLIC,NULL
414068199,0,NULL,"                              ","135 Juniata Street            ","West Reading                  ",PA,19611,"    ",PRIVLIC,NULL
414069144,0,NULL,606 Court Street,,Reading,PA,19601,"    ",OTHCU,NULL
414069279,0,NULL,546 Penn Avenue,,West Reading,PA,19611,"    ",PRIVLIC,NULL
415000278,0,"183239 ",100 Saint Anselm Drive,,Manchester,NH,03102,1310,NULL,NULL
415000885,0,"179043 ",1100 Rockhurst Rd,,Kansas City,MO,64110,2561,NULL,NULL
415000888,0,"148724 ",2122 Sheridan Rd,,Evanston,IL,60201,2976,NULL,NULL
415001176,0,"241836 ",Betances # 49,,San Sebastian,PR,00685,"    ",NULL,NULL
415001230,0,"149329 ",3535 West Foster,,Chicago,IL,60625,"    ",NULL,NULL
415001891,0,"240426 ",Belknap & Catlin,,Superior,WI,54880,4500,NULL,NULL
415002002,0,"192192 ",141 Central Avenue,,Keuka Park,NY,14478,"    ",NULL,NULL
415002316,0,"101587 ",Station One,,Livingston,AL,35470,"    ",NULL,NULL
415002328,0,"182661 ",20 University Dr,,Nashua,NH,03063,1300,NULL,NULL
415002801,0,"225548 ",1000 Fisk St.,,Brownwood,TX,76801,2794,NULL,NULL
415002844,0,"123095 ",747 Front Street,,San Francisco,CA,94111,1920,NULL,NULL
415002940,0,"219046 ",1200 University St,,Spearfish,SD,57799,9500,NULL,NULL
415003373,0,"137810 ",1199 East Bay Drive,,Largo,FL,33770,2556,NULL,NULL
415003380,0,"447698 ",301 E Bethany Home Rd Ste A100,,Phoenix,AZ,85012,"    ",NULL,NULL
415003567,0,"194161 ",1 South Blvd,,Nyack,NY,10960,3698,NULL,NULL
415003901,0,"190716 ",320 Porter Ave,,Buffalo,NY,14201,1084,NULL,NULL
415004127,0,"144014 ",5757 S. University Ave,,Chicago,IL,60637,"    ",NULL,NULL
415004547,0,"143297 ",Broadway at 11th Street,,Quincy,IL,62305,7005,NULL,NULL
415005992,0,"133465 ",9801 Belvedere Road,,Royal Palm Beach,FL,33411,"    ",NULL,NULL
415006155,0,"141237 ",100 Alumni Dr,,Cleveland,GA,30528,"    ",NULL,NULL
415006510,0,"207342 ",1100 N Lindsay,,Oklahoma City,OK,73104,5499,NULL,NULL
415006863,0,"442365 ",2015 Ayrsley Town Blvd.- Suite 109,,Charlotte,NC,28273,4068,NULL,NULL
415006953,0,"178244 ",One College Park Dr,,Saint Louis,MO,63141,8698,NULL,NULL
415007059,0,"210146 ",1250 Siskiyou Blvd,,Ashland,OR,97520,"    ",NULL,NULL
415007307,0,"113698 ",50 Acacia Ave,,San Rafael,CA,94901,2298,NULL,NULL
415007504,0,"106263 ",4301 W Markham,,Little Rock,AR,72205,7199,NULL,NULL
415008525,0,"245342 ",8580 Evans Avenue,,Berkeley,MO,63134,"    ",NULL,NULL
415008593,0,"226471 ",900 College St,,Belton,TX,76513,2599,NULL,NULL
415009060,0,"450483 ",25 Massachusetts Ave NW,,Washington,DC,20001,1431,NULL,NULL
415009138,0,"169442 ",201 E Kirby,,Detroit,MI,48202,"    ",NULL,NULL
415009281,0,"217420 ",600 Mount Pleasant Ave,,Providence,RI,02908,"    ",NULL,NULL
415009771,0,"451750 ",10950 W Potter Road,,Wauwatosa,WI,53226,"    ",NULL,NULL
415009907,0,"183080 ",17 High Street,,Plymouth,NH,03264,1595,NULL,NULL
415009943,0,"123165 ",1030 North Columbia Avenue,,Claremont,CA,91711,3905,NULL,NULL
415071009,0,"375939 ",2900 Fairway Drive,,Altoona,PA,16602,"    ",PRIVLIC,NULL
415200019,0,NULL,200 South Spring Garden Street,"PO Box 837                    ","Carlisle                      ",PA,17013,"    ",PRIVLIC,NULL
415200209,0,NULL,"4901 Locust Lane              ","                              ","Harrisburg                    ",PA,17109,"    ",PRIVLIC,NULL
415210159,0,NULL,716 State Street,,Lemoyne,PA,17043,1536,PRIVLIC,NULL
415210339,0,NULL,"125 Enola Drive               ","                              ","Enola                         ",PA,17025,"    ",PRIVLIC,NULL
415210357,0,"211477 ",600 Valley Road,PO Box 309,Summerdale,PA,17093,0309,PRIVCOLL,NULL
415211009,0,"211750 ",401 Winding Hill Rd,,Mechanicsburg,PA,17055,"    ",PRIVLIC,NULL
415211019,0,NULL,,167 Walnut Bottom Road,Shippensburg,PA,17257,0310,PRIVLIC,NULL
415211219,0,NULL,4909 Louise Drive,,Mechanicsburg,PA,17055,"    ",PRIVLIC,NULL
415211804,0,"212009 ",College and Louther Sts,PO Box 1773,Carlisle,PA,17013,2896,PRIVCOLL,NULL
415212004,0,"212018 ",150 South College Street,,Carlisle,PA,17013,2861,STRELU,NULL
415212159,0,NULL,"3607 Rosemont Avenue          ","                              ","Camp Hill                     ",PA,17011,"    ",PRIVLIC,NULL
415213529,0,NULL,29 South Hanover Street,,Carlisle,PA,17013,"    ",PRIVLIC,NULL
415213609,0,NULL,"451 Hockersville Road         ","                              ","Hershey                       ",PA,17033,"    ",AO,NULL
415213609,100,NULL,611 North Mountain Road,,Linglestown,PA,17112,"    ",PRIVLIC,NULL
415213619,0,NULL,"449 Eisenhower Blvd, Ste 100",,Harrisburg,PA,17111,"    ",PRIVLIC,NULL
415215904,0,"213996 ",One College Avenue,,Grantham,PA,17027,"    ",PRIVCOLL,NULL
415217009,0,NULL,"15 Railroad Avenue            ","                              ","Mechanicsburg                 ",PA,17055,"    ",PRIVLIC,NULL
415218179,0,NULL,1 Schneider Drive,,Carlisle,PA,17013,"    ",PRIVLIC,NULL
415218279,0,NULL,346 York Road,,Carlisle,PA,17013,"    ",PRIVLIC,NULL
415218289,0,NULL,"5001 Louise Drive, Suite 100",,Mechanicsburg,PA,17055,"    ",PRIVLIC,NULL
415218820,0,"216010 ",1871 Old Main Drive,,Shippensburg,PA,17257,2299,STUNIV,NULL
415219759,0,NULL,"285 East Queen Street         ","                              ","Chambersburg                  ",PA,17201,"    ",PRIVLIC,NULL
415220119,0,"408792 ",2301 Paxton Church Road,,Harrisburg,PA,17110,9696,PRIVLIC,NULL
415220139,0,"210483 ",2301 Academy Drive,,Harrisburg,PA,17112,"    ",PRIVLIC,NULL
415220199,0,NULL,"1804 North Sixth Street       ","                              ","Harrisburg                    ",PA,17110,"    ",PRIVLIC,NULL
415220569,0,NULL,"76 Utley Drive Penn Bldg      ","                              ","Camp Hill                     ",PA,17011,"    ",PRIVLIC,NULL
415220867,0,"212179 ",1519 West Harrisburg Pike,,Middletown,PA,17057,"    ",PRIVLIC,NULL
415221059,0,"249672 ",415 Bosler Ave,,Lemoyne,PA,17043,"    ",PRIVLIC,NULL
415221139,0,NULL,2151 Greenwood Street,,Harrisburg,PA,17104,"    ",PRIVLIC,NULL
415221279,0,NULL,"233 West Chocolate Avenue     ","                              ","Hershey                       ",PA,17033,"    ",AO,NULL
415221509,0,NULL,"704 West Emmaus Ave           ","                              ","Allentown                     ",PA,18103,"    ",PRIVLIC,NULL
415222107,0,"214218 ",5650 Derry Street,,Harrisburg,PA,17111,"    ",PRIVLIC,NULL
415222179,0,NULL,"2151 Linglestown Road, Suite 180",,Harrisburg,PA,17110,"    ",PRIVLIC,NULL
415223309,0,NULL,SciTech High School,215 Market Street,Harrisburg,PA,17101,"    ",OTHCU,NULL
415223609,0,NULL,,4999 Jonestown Road,Harrisburg,PA,17109,"    ",PRIVLIC,NULL
415223609,1,NULL,"4999 Jonestown Road           ","                              ","Harrisburg                    ",PA,17109,"    ",AO,NULL
415223609,100,NULL,"Airport Plaza Shopping Cntr   ","                              ","Allentown                     ",PA,18103,"    ",PRIVLIC,NULL
415223609,110,NULL,"Park Hills Plaza Shopping Ctr ","                              ","Altoona                       ",PA,16602,"    ",PRIVLIC,NULL
415223609,120,NULL,"Northern Lights Shopping Ctr  ","                              ","Baden                         ",PA,15005,"    ",PRIVLIC,NULL
415223609,130,NULL,"120 East Third Street         ","                              ","Berwick                       ",PA,18603,"    ",PRIVLIC,NULL
415223609,140,NULL,"Scott Towne Square            ","Route 11                      ","Bloomsburg                    ",PA,17815,"    ",PRIVLIC,NULL
415223609,150,NULL,"807 East Main Street          ","                              ","Bradford                      ",PA,16701,"    ",PRIVLIC,NULL
415223609,160,NULL,Greater Butler Shopping Center,"                              ","Butler                        ",PA,16001,"    ",PRIVLIC,NULL
415223609,170,NULL,"70 West Main Street           ","                              ","Mechanicsburg                 ",PA,17055,"    ",PRIVLIC,NULL
415223609,180,NULL,"960 South Main Street         ","                              ","Chambersburg                  ",PA,17201,"    ",PRIVLIC,NULL
415223609,190,NULL,"202 North Third Street        ","                              ","Clearfield                    ",PA,16830,"    ",PRIVLIC,NULL
415223609,200,NULL,"120 East Lincoln Highway      ","                              ","Coatesville                   ",PA,19320,"    ",PRIVLIC,NULL
415223609,210,NULL,"Damascus Plaza                ","Route 6 West                  ","Coudersport                   ",PA,16915,"    ",PRIVLIC,NULL
415223609,215,NULL,"202 Ferry Street              ","                              ","Danville                      ",PA,17821,"    ",PRIVLIC,NULL
415223609,220,NULL,"311 West Long Avenue          ","                              ","DuBois                        ",PA,15801,"    ",PRIVLIC,NULL
415223609,225,NULL,"234-36 Northampton Street     ","                              ","Easton                        ",PA,18042,"    ",PRIVLIC,NULL
415223609,230,NULL,"3620 Liberty Plaza            ","                              ","Erie                          ",PA,16508,"    ",PRIVLIC,NULL
415223609,240,NULL,"483 Baltimore Pike            ","                              ","Springfield                   ",PA,19033,"    ",PRIVLIC,NULL
415223609,250,NULL,"209 West Street               ","                              ","Gettysburg                    ",PA,17325,"    ",PRIVLIC,NULL
415223609,260,NULL,"19 N Havover Street           ","                              ","Pottstown                     ",PA,19464,"    ",PRIVLIC,NULL
415223609,270,NULL,"Greengate Mall                ","                              ","Greensburg                    ",PA,15601,"    ",PRIVLIC,NULL
415223609,280,NULL,"519 Main Street               ","                              ","Honesdale                     ",PA,18431,"    ",PRIVLIC,NULL
415223609,290,NULL,"725 Washington Street         ","                              ","Huntingdon                    ",PA,16652,"    ",PRIVLIC,NULL
415223609,300,NULL,"410 Philadelphia Street       ","                              ","Indiana                       ",PA,15701,"    ",PRIVLIC,NULL
415223609,310,NULL,"108 College Park Plaza        ","                              ","Johnstown                     ",PA,15904,"    ",PRIVLIC,NULL
415223609,315,NULL,"162 Jefferson Street          ","                              ","Kittanning                    ",PA,15601,"    ",PRIVLIC,NULL
415223609,320,NULL,"Manor Shopping Center         ","                              ","Lancaster                     ",PA,17603,"    ",PRIVLIC,NULL
415223609,330,NULL,"538 Cumberland Street         ","                              ","Lebanon                       ",PA,17042,"    ",PRIVLIC,NULL
415223609,340,NULL,"Third & Main Streets          ","                              ","Leechburg                     ",PA,15069,"    ",PRIVLIC,NULL
415223609,350,NULL,"180 South First Street        ","                              ","Lehighton                     ",PA,18235,"    ",PRIVLIC,NULL
415223609,360,NULL,"20 Valley Street              ","                              ","Lewistown                     ",PA,17044,"    ",PRIVLIC,NULL
415223609,370,NULL,"114 South Diamond Street      ","                              ","Mercer                        ",PA,16137,"    ",PRIVLIC,NULL
415223609,380,NULL,"RD 6, Box 6078                ","                              ","Montrose                      ",PA,18801,"    ",PRIVLIC,NULL
415223609,385,NULL,"Sears Town Mall               ","                              ","New Castle                    ",PA,16101,"    ",PRIVLIC,NULL
415223609,390,NULL,"2327 Cottman Avenue           ","                              ","Philadelphia                  ",PA,19149,"    ",PRIVLIC,NULL
415223609,400,NULL,"6207 Penn Avenue              ","                              ","East Liberty                  ",PA,15206,"    ",PRIVLIC,NULL
415223609,410,NULL,"103 East Union Street         ","                              ","Punxsutawney                  ",PA,15767,"    ",PRIVLIC,NULL
415223609,420,NULL,"126 Desmond Street            ","                              ","Sayre                         ",PA,18840,"    ",PRIVLIC,NULL
415223609,430,NULL,"731 Oak Street                ","                              ","Scranton                      ",PA,18508,"    ",PRIVLIC,NULL
415223609,440,NULL,"680 Kenhorst Plaza            ","                              ","Kenhorst                      ",PA,19607,"    ",PRIVLIC,NULL
415223609,450,NULL,"1107 West Main Street         ","                              ","Somerset                      ",PA,15501,"    ",PRIVLIC,NULL
415223609,460,NULL,"Kitchen Country Building      ","839 South Street              ","St Marys                      ",PA,15857,"    ",PRIVLIC,NULL
415223609,470,NULL,"2081 North Atherton Street    ","                              ","State College                 ",PA,16801,"    ",PRIVLIC,NULL
415223609,480,NULL,"525 Main Street               ","                              ","Stroudsburg                   ",PA,18360,"    ",PRIVLIC,NULL
415223609,490,NULL,"24 South Market Street        ","                              ","Shamokin                      ",PA,17872,"    ",PRIVLIC,NULL
415223609,500,NULL,"232 West Central Street       ","                              ","Titusville                    ",PA,16354,"    ",PRIVLIC,NULL
415223609,510,NULL,"129 E. Tioga Street           ","                              ","Tunkhannock                   ",PA,18657,"    ",PRIVLIC,NULL
415223609,520,NULL,"34 North Gallatin Avenue      ","                              ","Uniontown                     ",PA,15401,"    ",PRIVLIC,NULL
415223609,530,NULL,"327 York Road                 ","                              ","Warminster                    ",PA,18974,"    ",PRIVLIC,NULL
415223609,540,NULL,"229 Pennsylvania Avenue West  ","                              ","Warren                        ",PA,16365,"    ",PRIVLIC,NULL
415223609,550,NULL,"136 West Chestnut Street      ","                              ","Washington                    ",PA,15301,"    ",PRIVLIC,NULL
415223609,560,NULL,"1123 East Greene Street       ","                              ","Waynesburg                    ",PA,15370,"    ",PRIVLIC,NULL
415223609,570,NULL,"16 Crafton Street             ","                              ","Wellsboro                     ",PA,16901,"    ",PRIVLIC,NULL
415223609,580,NULL,"1736 East Third Street        ","                              ","Williamsport                  ",PA,17701,"    ",PRIVLIC,NULL
415223609,590,NULL,"109 North Wyoming Street      ","                              ","Hazleton                      ",PA,18201,"    ",PRIVLIC,NULL
415223609,600,NULL,"Queensgate Shopping Center    ","                              ","York                          ",PA,17403,"    ",PRIVLIC,NULL
415223609,610,NULL,"228 E Main St                 ","                              ","Lock Haven                    ",PA,17745,"    ",PRIVLIC,NULL
415223609,620,NULL,"Cranberry Towers Rte 19       ","                              ","Evans City                    ",PA,16033,"    ",PRIVLIC,NULL
415223609,630,NULL,"103-C Bridge St               ","                              ","Mifflintown                   ",PA,17059,"    ",PRIVLIC,NULL
415223609,640,NULL,"Rainbow Plaza                 ","Route 209                     ","Brodheadsville                ",PA,18322,"    ",PRIVLIC,NULL
